Date,Symbol,Open,Close,Low,High,Volume
2017-08-16,AAPL,40.48500061035156,40.23749923706055,40.037498474121094,40.627498626708984,110686400
2017-08-17,AAPL,40.130001068115234,39.46500015258789,39.459999084472656,40.1775016784668,111762400
2017-08-18,AAPL,39.46500015258789,39.375,39.18000030517578,39.875,109712400
2017-08-21,AAPL,39.375,39.3025016784668,38.77750015258789,39.47249984741211,105474000
2017-08-22,AAPL,39.557498931884766,39.94499969482422,39.505001068115234,40.0,86418400
2017-08-23,AAPL,39.76750183105469,39.994998931884766,39.720001220703125,40.11750030517578,77596400
2017-08-24,AAPL,40.10749816894531,39.817501068115234,39.63750076293945,40.185001373291016,79275600
2017-08-25,AAPL,39.912498474121094,39.96500015258789,39.817501068115234,40.13999938964844,101920400
2017-08-28,AAPL,40.03499984741211,40.36750030517578,39.98249816894531,40.5,103864000
2017-08-29,AAPL,40.025001525878906,40.727500915527344,40.0,40.779998779296875,118067600
2017-08-30,AAPL,40.95000076293945,40.837501525878906,40.65250015258789,40.97249984741211,109078400
2017-08-31,AAPL,40.90999984741211,41.0,40.869998931884766,41.130001068115234,107140400
2017-09-01,AAPL,41.20000076293945,41.01250076293945,40.907501220703125,41.23500061035156,66364400
2017-09-05,AAPL,40.9375,40.52000045776367,40.13999938964844,41.0625,117874000
2017-09-06,AAPL,40.6775016784668,40.477500915527344,40.130001068115234,40.747501373291016,86606800
2017-09-07,AAPL,40.522499084472656,40.314998626708984,40.09000015258789,40.560001373291016,87714000
2017-09-08,AAPL,40.21500015258789,39.657501220703125,39.63249969482422,40.287498474121094,114446000
2017-09-11,AAPL,40.125,40.375,39.97249984741211,40.51250076293945,126323200
2017-09-12,AAPL,40.65250015258789,40.21500015258789,39.692501068115234,40.9900016784668,286856000
2017-09-13,AAPL,39.967498779296875,39.912498474121094,39.477500915527344,39.9900016784668,179629600
2017-09-14,AAPL,39.747501373291016,39.56999969482422,39.522499084472656,39.849998474121094,95042800
2017-09-15,AAPL,39.61750030517578,39.970001220703125,39.5,40.24250030517578,196458400
2017-09-18,AAPL,40.02750015258789,39.66749954223633,39.5,40.125,113077600
2017-09-19,AAPL,39.877498626708984,39.682498931884766,39.61000061035156,39.942501068115234,83242400
2017-09-20,AAPL,39.474998474121094,39.01750183105469,38.45750045776367,39.564998626708984,211805600
2017-09-21,AAPL,38.95000076293945,38.34749984741211,38.1875,38.95000076293945,150046800
2017-09-22,AAPL,37.8849983215332,37.97249984741211,37.63999938964844,38.067501068115234,186581600
2017-09-25,AAPL,37.497501373291016,37.63750076293945,37.290000915527344,37.95750045776367,177549200
2017-09-26,AAPL,37.94499969482422,38.28499984741211,37.92250061035156,38.47999954223633,146640000
2017-09-27,AAPL,38.45000076293945,38.557498931884766,38.3849983215332,38.68000030517578,102016800
2017-09-28,AAPL,38.47249984741211,38.31999969482422,38.17499923706055,38.56999969482422,88022000
2017-09-29,AAPL,38.3025016784668,38.529998779296875,38.0,38.532501220703125,105199200
2017-10-02,AAPL,38.564998626708984,38.45249938964844,38.18000030517578,38.61249923706055,74795200
2017-10-03,AAPL,38.502498626708984,38.619998931884766,38.477500915527344,38.772499084472656,64921200
2017-10-04,AAPL,38.407501220703125,38.369998931884766,38.1150016784668,38.46500015258789,80655200
2017-10-05,AAPL,38.54499816894531,38.84749984741211,38.51250076293945,38.86000061035156,85135200
2017-10-06,AAPL,38.74250030517578,38.82500076293945,38.63999938964844,38.872501373291016,69630400
2017-10-09,AAPL,38.95249938964844,38.959999084472656,38.872501373291016,39.182498931884766,65051600
2017-10-10,AAPL,39.01499938964844,38.974998474121094,38.775001525878906,39.5,62468000
2017-10-11,AAPL,38.99250030517578,39.13750076293945,38.9375,39.244998931884766,67622400
2017-10-12,AAPL,39.087501525878906,39.0,38.932498931884766,39.342498779296875,64500400
2017-10-13,AAPL,39.182498931884766,39.247501373291016,39.102500915527344,39.31999969482422,65576800
2017-10-16,AAPL,39.474998474121094,39.970001220703125,39.412498474121094,40.0,96486000
2017-10-17,AAPL,39.94499969482422,40.11750030517578,39.807498931884766,40.217498779296875,75989200
2017-10-18,AAPL,40.10499954223633,39.939998626708984,39.900001525878906,40.1775016784668,65496800
2017-10-19,AAPL,39.1875,38.994998931884766,38.755001068115234,39.27000045776367,170336800
2017-10-20,AAPL,39.15250015258789,39.0625,38.9900016784668,39.4375,95896400
2017-10-23,AAPL,39.22249984741211,39.04249954223633,38.875,39.42250061035156,87937200
2017-10-24,AAPL,39.0724983215332,39.275001525878906,39.04999923706055,39.35499954223633,71028800
2017-10-25,AAPL,39.227500915527344,39.102500915527344,38.817501068115234,39.38750076293945,84828400
2017-10-26,AAPL,39.307498931884766,39.352500915527344,39.19499969482422,39.45750045776367,68002000
2017-10-27,AAPL,39.8224983215332,40.76250076293945,39.67499923706055,40.900001525878906,177816800
2017-10-30,AAPL,40.97249984741211,41.68000030517578,40.93000030517578,42.01750183105469,178803200
2017-10-31,AAPL,41.974998474121094,42.2599983215332,41.73500061035156,42.412498474121094,144187200
2017-11-01,AAPL,42.467498779296875,41.72249984741211,41.40250015258789,42.48500061035156,134551200
2017-11-02,AAPL,41.650001525878906,42.02750015258789,41.31999969482422,42.125,165573600
2017-11-03,AAPL,43.5,43.125,42.779998779296875,43.564998626708984,237594400
2017-11-06,AAPL,43.092498779296875,43.5625,42.93000030517578,43.747501373291016,140105200
2017-11-07,AAPL,43.477500915527344,43.70249938964844,43.400001525878906,43.8125,97446000
2017-11-08,AAPL,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,97638000
2017-11-09,AAPL,43.77750015258789,43.970001220703125,43.28499984741211,44.025001525878906,117930400
2017-11-10,AAPL,43.77750015258789,43.66749954223633,43.567501068115234,43.845001220703125,100582000
2017-11-13,AAPL,43.375,43.49250030517578,43.349998474121094,43.625,67928400
2017-11-14,AAPL,43.2599983215332,42.834999084472656,42.79499816894531,43.369998931884766,99130000
2017-11-15,AAPL,42.49250030517578,42.27000045776367,42.095001220703125,42.58000183105469,116632400
2017-11-16,AAPL,42.79499816894531,42.775001525878906,42.57500076293945,42.967498779296875,94550000
2017-11-17,AAPL,42.7599983215332,42.537498474121094,42.40999984741211,42.84749984741211,87598000
2017-11-20,AAPL,42.5724983215332,42.494998931884766,42.38999938964844,42.63999938964844,65049600
2017-11-21,AAPL,42.69499969482422,43.28499984741211,42.69499969482422,43.42499923706055,100525200
2017-11-22,AAPL,43.34000015258789,43.7400016784668,43.26250076293945,43.75,102355600
2017-11-24,AAPL,43.775001525878906,43.74250030517578,43.662498474121094,43.875,56106800
2017-11-27,AAPL,43.76250076293945,43.522499084472656,43.334999084472656,43.77000045776367,82867200
2017-11-28,AAPL,43.57500076293945,43.26750183105469,42.96500015258789,43.717498779296875,105715200
2017-11-29,AAPL,43.157501220703125,42.369998931884766,41.790000915527344,43.22999954223633,166665600
2017-11-30,AAPL,42.60749816894531,42.962501525878906,42.11000061035156,43.03499984741211,166108800
2017-12-01,AAPL,42.48749923706055,42.76250076293945,42.125,42.91749954223633,159037200
2017-12-04,AAPL,43.119998931884766,42.45000076293945,42.407501220703125,43.154998779296875,130169600
2017-12-05,AAPL,42.26499938964844,42.40999984741211,42.099998474121094,42.880001068115234,109400800
2017-12-06,AAPL,41.875,42.252498626708984,41.6150016784668,42.54999923706055,114240000
2017-12-07,AAPL,42.25749969482422,42.33000183105469,42.227500915527344,42.61000061035156,102693200
2017-12-08,AAPL,42.622501373291016,42.342498779296875,42.20500183105469,42.75,93420800
2017-12-11,AAPL,42.29999923706055,43.16749954223633,42.1974983215332,43.22249984741211,141095200
2017-12-12,AAPL,43.037498474121094,42.92499923706055,42.8650016784668,43.09749984741211,77636800
2017-12-13,AAPL,43.125,43.067501068115234,43.0,43.3849983215332,95273600
2017-12-14,AAPL,43.099998474121094,43.05500030517578,42.912498474121094,43.282501220703125,81906000
2017-12-15,AAPL,43.407501220703125,43.49250030517578,43.1150016784668,43.54249954223633,160677200
2017-12-18,AAPL,43.720001220703125,44.10499954223633,43.71500015258789,44.29999923706055,117684400
2017-12-19,AAPL,43.75749969482422,43.6349983215332,43.522499084472656,43.84749984741211,109745600
2017-12-20,AAPL,43.717498779296875,43.587501525878906,43.3125,43.85499954223633,93902400
2017-12-21,AAPL,43.54249954223633,43.752498626708984,43.525001525878906,44.005001068115234,83799600
2017-12-22,AAPL,43.66999816894531,43.752498626708984,43.625,43.85499954223633,65397600
2017-12-26,AAPL,42.70000076293945,42.64250183105469,42.41999816894531,42.86750030517578,132742000
2017-12-27,AAPL,42.525001525878906,42.650001525878906,42.4275016784668,42.69499969482422,85992800
2017-12-28,AAPL,42.75,42.77000045776367,42.619998931884766,42.962501525878906,65920800
2017-12-29,AAPL,42.630001068115234,42.307498931884766,42.30500030517578,42.647499084472656,103999600
2018-01-02,AAPL,42.540000915527344,43.064998626708984,42.314998626708984,43.07500076293945,102223600
2018-01-03,AAPL,43.13249969482422,43.057498931884766,42.9900016784668,43.63750076293945,118071600
2018-01-04,AAPL,43.1349983215332,43.25749969482422,43.02000045776367,43.36750030517578,89738400
2018-01-05,AAPL,43.36000061035156,43.75,43.26250076293945,43.842498779296875,94640000
2018-01-08,AAPL,43.587501525878906,43.587501525878906,43.48249816894531,43.90250015258789,82271200
2018-01-09,AAPL,43.63750076293945,43.58250045776367,43.352500915527344,43.76499938964844,86336000
2018-01-10,AAPL,43.290000915527344,43.5724983215332,43.25,43.57500076293945,95839600
2018-01-11,AAPL,43.647499084472656,43.81999969482422,43.622501373291016,43.872501373291016,74670800
2018-01-12,AAPL,44.04499816894531,44.272499084472656,43.912498474121094,44.34000015258789,101672400
2018-01-16,AAPL,44.474998474121094,44.04750061035156,44.03499984741211,44.84749984741211,118263600
2018-01-17,AAPL,44.037498474121094,44.775001525878906,43.76750183105469,44.8125,137547200
2018-01-18,AAPL,44.842498779296875,44.814998626708984,44.5625,45.025001525878906,124773600
2018-01-19,AAPL,44.65250015258789,44.6150016784668,44.352500915527344,44.89500045776367,129700400
2018-01-22,AAPL,44.32500076293945,44.25,44.150001525878906,44.44499969482422,108434400
2018-01-23,AAPL,44.32500076293945,44.2599983215332,44.20500183105469,44.86000061035156,130756400
2018-01-24,AAPL,44.3125,43.55500030517578,43.29999923706055,44.32500076293945,204420400
2018-01-25,AAPL,43.627498626708984,42.77750015258789,42.63249969482422,43.73749923706055,166116000
2018-01-26,AAPL,43.0,42.877498626708984,42.51499938964844,43.0,156572000
2018-01-29,AAPL,42.540000915527344,41.9900016784668,41.76750183105469,42.540000915527344,202561600
2018-01-30,AAPL,41.38249969482422,41.74250030517578,41.17499923706055,41.842498779296875,184192800
2018-01-31,AAPL,41.717498779296875,41.85749816894531,41.625,42.11000061035156,129915600
2018-02-01,AAPL,41.79249954223633,41.94499969482422,41.689998626708984,42.154998779296875,188923200
2018-02-02,AAPL,41.5,40.125,40.025001525878906,41.70000076293945,346375200
2018-02-05,AAPL,39.775001525878906,39.122501373291016,39.0,40.970001220703125,290954000
2018-02-06,AAPL,38.70750045776367,40.75749969482422,38.5,40.93000030517578,272975200
2018-02-07,AAPL,40.772499084472656,39.8849983215332,39.76750183105469,40.849998474121094,206434400
2018-02-08,AAPL,40.0724983215332,38.787498474121094,38.75749969482422,40.25,217562000
2018-02-09,AAPL,39.26750183105469,39.102500915527344,37.560001373291016,39.47249984741211,282690400
2018-02-12,AAPL,39.625,40.6775016784668,39.377498626708984,40.97249984741211,243278000
2018-02-13,AAPL,40.48749923706055,41.084999084472656,40.412498474121094,41.1875,130196800
2018-02-14,AAPL,40.7599983215332,41.842498779296875,40.720001220703125,41.8849983215332,162579600
2018-02-15,AAPL,42.4474983215332,43.247501373291016,42.25,43.272499084472656,204588800
2018-02-16,AAPL,43.09000015258789,43.10749816894531,42.942501068115234,43.70500183105469,160704400
2018-02-20,AAPL,43.01250076293945,42.962501525878906,42.85499954223633,43.564998626708984,135722000
2018-02-21,AAPL,43.20750045776367,42.76750183105469,42.752498626708984,43.529998779296875,149886400
2018-02-22,AAPL,42.95000076293945,43.125,42.9275016784668,43.48749923706055,123967600
2018-02-23,AAPL,43.41749954223633,43.875,43.3849983215332,43.912498474121094,135249600
2018-02-26,AAPL,44.087501525878906,44.74250030517578,44.0525016784668,44.84749984741211,152648800
2018-02-27,AAPL,44.775001525878906,44.59749984741211,44.540000915527344,45.119998931884766,155712400
2018-02-28,AAPL,44.814998626708984,44.529998779296875,44.51250076293945,45.154998779296875,151128400
2018-03-01,AAPL,44.6349983215332,43.75,43.165000915527344,44.94499969482422,195208000
2018-03-02,AAPL,43.20000076293945,44.0525016784668,43.11249923706055,44.07500076293945,153816000
2018-03-05,AAPL,43.8025016784668,44.20500183105469,43.630001068115234,44.435001373291016,113605600
2018-03-06,AAPL,44.477500915527344,44.16749954223633,44.032501220703125,44.5625,95154000
2018-03-07,AAPL,43.73500061035156,43.75749969482422,43.567501068115234,43.962501525878906,126814000
2018-03-08,AAPL,43.869998931884766,44.23500061035156,43.76750183105469,44.279998779296875,95096400
2018-03-09,AAPL,44.4900016784668,44.994998931884766,44.34749984741211,45.0,128740800
2018-03-12,AAPL,45.0724983215332,45.43000030517578,45.0525016784668,45.59749984741211,128828400
2018-03-13,AAPL,45.647499084472656,44.99250030517578,44.810001373291016,45.875,126774000
2018-03-14,AAPL,45.08000183105469,44.61000061035156,44.45249938964844,45.130001068115234,117473600
2018-03-15,AAPL,44.625,44.662498474121094,44.51750183105469,45.060001373291016,90975200
2018-03-16,AAPL,44.662498474121094,44.505001068115234,44.404998779296875,44.779998779296875,157618800
2018-03-19,AAPL,44.33000183105469,43.82500076293945,43.415000915527344,44.36750030517578,133787200
2018-03-20,AAPL,43.810001373291016,43.810001373291016,43.73500061035156,44.20000076293945,78597600
2018-03-21,AAPL,43.7599983215332,42.817501068115234,42.814998626708984,43.772499084472656,148219600
2018-03-22,AAPL,42.5,42.212501525878906,42.150001525878906,43.16999816894531,165963200
2018-03-23,AAPL,42.09749984741211,41.23500061035156,41.23500061035156,42.47999954223633,164115200
2018-03-26,AAPL,42.01750183105469,43.192501068115234,41.61000061035156,43.275001525878906,150164800
2018-03-27,AAPL,43.41999816894531,42.084999084472656,41.72999954223633,43.787498474121094,163690400
2018-03-28,AAPL,41.8125,41.619998931884766,41.29750061035156,42.505001068115234,166674000
2018-03-29,AAPL,41.95249938964844,41.94499969482422,41.724998474121094,42.9375,153594000
2018-04-02,AAPL,41.65999984741211,41.66999816894531,41.11750030517578,42.23500061035156,150347200
2018-04-03,AAPL,41.90999984741211,42.09749984741211,41.220001220703125,42.1875,121112000
2018-04-04,AAPL,41.220001220703125,42.90250015258789,41.192501068115234,43.002498626708984,138422000
2018-04-05,AAPL,43.14500045776367,43.20000076293945,43.02000045776367,43.557498931884766,107732800
2018-04-06,AAPL,42.74250030517578,42.095001220703125,42.04999923706055,43.119998931884766,140021200
2018-04-09,AAPL,42.470001220703125,42.51250076293945,42.462501525878906,43.272499084472656,116070800
2018-04-10,AAPL,43.25,43.3125,42.88249969482422,43.5,113634400
2018-04-11,AAPL,43.057498931884766,43.11000061035156,42.92499923706055,43.47999954223633,89726400
2018-04-12,AAPL,43.352500915527344,43.53499984741211,43.2599983215332,43.75,91557200
2018-04-13,AAPL,43.69499969482422,43.682498931884766,43.462501525878906,43.959999084472656,100497200
2018-04-16,AAPL,43.75749969482422,43.95500183105469,43.70750045776367,44.04750061035156,86313600
2018-04-17,AAPL,44.122501373291016,44.560001373291016,44.102500915527344,44.73500061035156,106421600
2018-04-18,AAPL,44.45249938964844,44.459999084472656,44.220001220703125,44.70500183105469,83018000
2018-04-19,AAPL,43.439998626708984,43.20000076293945,43.165000915527344,43.84749984741211,139235200
2018-04-20,AAPL,42.650001525878906,41.43000030517578,41.35749816894531,42.80500030517578,261964400
2018-04-23,AAPL,41.70750045776367,41.310001373291016,41.022499084472656,41.72999954223633,146062000
2018-04-24,AAPL,41.41749954223633,40.73500061035156,40.30500030517578,41.58250045776367,134768000
2018-04-25,AAPL,40.654998779296875,40.912498474121094,40.602500915527344,41.35499954223633,113528400
2018-04-26,AAPL,41.029998779296875,41.05500030517578,40.842498779296875,41.432498931884766,111852000
2018-04-27,AAPL,41.0,40.58000183105469,40.157501220703125,41.08250045776367,142623200
2018-04-30,AAPL,40.532501220703125,41.314998626708984,40.459999084472656,41.814998626708984,169709600
2018-05-01,AAPL,41.602500915527344,42.275001525878906,41.317501068115234,42.29999923706055,214277600
2018-05-02,AAPL,43.807498931884766,44.14250183105469,43.45000076293945,44.4375,266157600
2018-05-03,AAPL,43.970001220703125,44.22249984741211,43.61000061035156,44.375,136272800
2018-05-04,AAPL,44.5625,45.95750045776367,44.54249954223633,46.0625,224805200
2018-05-07,AAPL,46.29499816894531,46.290000915527344,46.1875,46.91749954223633,169805600
2018-05-08,AAPL,46.247501373291016,46.51250076293945,45.91749954223633,46.55500030517578,113611200
2018-05-09,AAPL,46.63750076293945,46.84000015258789,46.30500030517578,46.849998474121094,92844800
2018-05-10,AAPL,46.935001373291016,47.5099983215332,46.912498474121094,47.592498779296875,111957200
2018-05-11,AAPL,47.372501373291016,47.147499084472656,46.86249923706055,47.51499938964844,104848800
2018-05-14,AAPL,47.252498626708984,47.037498474121094,46.96500015258789,47.38249969482422,83115200
2018-05-15,AAPL,46.69499969482422,46.61000061035156,46.275001525878906,46.76750183105469,94780800
2018-05-16,AAPL,46.51750183105469,47.04499816894531,46.5,47.1150016784668,76732400
2018-05-17,AAPL,47.0,46.747501373291016,46.59000015258789,47.227500915527344,69176000
2018-05-18,AAPL,46.79750061035156,46.57749938964844,46.532501220703125,46.95249938964844,73190800
2018-05-21,AAPL,47.0,46.907501220703125,46.727500915527344,47.317501068115234,73603200
2018-05-22,AAPL,47.095001220703125,46.790000915527344,46.69499969482422,47.220001220703125,60962800
2018-05-23,AAPL,46.587501525878906,47.09000015258789,46.439998626708984,47.125,80233600
2018-05-24,AAPL,47.192501068115234,47.037498474121094,46.5525016784668,47.209999084472656,92936000
2018-05-25,AAPL,47.057498931884766,47.14500045776367,46.912498474121094,47.412498474121094,69844000
2018-05-29,AAPL,46.900001525878906,46.974998474121094,46.717498779296875,47.1875,90056400
2018-05-30,AAPL,46.93000030517578,46.875,46.69499969482422,47.0,74762000
2018-05-31,AAPL,46.80500030517578,46.717498779296875,46.53499984741211,47.057498931884766,109931200
2018-06-01,AAPL,46.997501373291016,47.560001373291016,46.9375,47.564998626708984,93770000
2018-06-04,AAPL,47.90999984741211,47.95750045776367,47.837501525878906,48.35499954223633,105064800
2018-06-05,AAPL,48.26750183105469,48.32749938964844,48.09000015258789,48.48500061035156,86264000
2018-06-06,AAPL,48.407501220703125,48.494998931884766,47.97999954223633,48.52000045776367,83734400
2018-06-07,AAPL,48.53499984741211,48.3650016784668,48.084999084472656,48.54999923706055,85388800
2018-06-08,AAPL,47.79249954223633,47.92499923706055,47.442501068115234,48.0,106627200
2018-06-11,AAPL,47.837501525878906,47.807498931884766,47.5525016784668,47.99250030517578,73234000
2018-06-12,AAPL,47.84749984741211,48.06999969482422,47.787498474121094,48.15250015258789,67644400
2018-06-13,AAPL,48.10499954223633,47.67499923706055,47.61000061035156,48.220001220703125,86553600
2018-06-14,AAPL,47.88750076293945,47.70000076293945,47.55500030517578,47.89250183105469,86440400
2018-06-15,AAPL,47.50749969482422,47.209999084472656,47.064998626708984,47.540000915527344,246876800
